ID_INT,PROGR_USC,PROGR_SPOST,SESSO,FASCIA_ETA,COD_ZONA_RES,SCOPO,COD_ZONA_PAR,PROV_PAR,ORA_PAR,COD_ZONA_ARR,PROV_ARR,ORA_ARR,USO_MEZZ,MEZZO1,MEZZO2,MEZZO3,PAX_AUTO,NUM_LIN_URB,COD_ALTROURB,COD_ZONA_2M,PROV_2M,ORA_2MEZZO,COD_ZONA_3M,PROV_3M,ORA_3MEZZO,TASSO_CAMP
7445365,1,1,2,2,T000,1,Q003,1,02/02/2017 06:15,Q002,1,02/02/2017 06:40,2,,,,,,,,,,,,,1.029473981
7445365,1,2,2,2,T000,8,Q002,1,02/02/2017 15:40,Q003,1,02/02/2017 16:00,2,,,,,,,,,,,,,1.029473981
7445365,2,1,2,2,T000,5,Q003,1,02/02/2017 17:00,Q003,1,02/02/2017 17:10,2,,,,,,,,,,,,,1.029473981
7445365,2,2,2,2,T000,8,Q003,1,02/02/2017 18:15,Q003,1,02/02/2017 18:30,2,,,,,,,,,,,,,1.029473981
7445368,1,1,2,2,T000,5,Q022,1,02/02/2017 08:00,Q021,1,02/02/2017 08:25,1,3,,,2,,,,,,,,,1.016314523
7445368,1,2,2,2,T000,1,Q021,1,02/02/2017 08:35,Q008,1,02/02/2017 08:45,1,3,,,0,,,,,,,,,1.016314523
7445368,1,3,2,2,T000,5,Q008,1,02/02/2017 16:00,Q021,1,02/02/2017 16:10,1,3,,,0,,,,,,,,,1.016314523
7445368,1,4,2,2,T000,8,Q021,1,02/02/2017 16:15,Q022,1,02/02/2017 16:40,1,3,,,2,,,,,,,,,1.016314523
7445370,1,1,2,3,T000,1,Q005,1,02/02/2017 08:30,Q003,1,02/02/2017 09:15,1,19,,,,,,,,,,,,1.013049451
7445370,1,2,2,3,T000,8,Q003,1,02/02/2017 18:45,Q005,1,02/02/2017 19:30,1,19,,,,,,,,,,,,1.013049451
7445370,2,1,2,3,T000,2,Q005,1,02/02/2017 20:00,Q006,1,02/02/2017 20:20,2,,,,,,,,,,,,,1.013049451
7445370,2,2,2,3,T000,8,Q006,1,02/02/2017 23:10,Q005,1,02/02/2017 23:30,2,,,,,,,,,,,,,1.013049451
7445371,1,1,2,2,T000,1,Q009,1,02/02/2017 07:35,Q009,1,02/02/2017 07:45,2,,,,,,,,,,,,,0.985619648
7445371,1,2,2,2,T000,8,Q009,1,02/02/2017 15:45,Q009,1,02/02/2017 16:00,2,,,,,,,,,,,,,0.985619648
7445372,1,1,1,2,T000,1,Q011,1,02/02/2017 08:00,Q001,1,02/02/2017 08:45,1,6,,,,2,,,,,,,,1.020945164
7445372,1,2,1,2,T000,8,Q001,1,02/02/2017 17:40,Q011,1,02/02/2017 18:25,1,6,,,,2,,,,,,,,1.020945164
7445373,1,1,1,4,T000,4,Q023,1,02/02/2017 09:30,Q004,1,02/02/2017 09:40,1,16,,,,,,,,,,,,0.971585701
7445373,1,2,1,4,T000,8,Q004,1,02/02/2017 10:50,Q023,1,02/02/2017 11:00,1,16,,,,,,,,,,,,0.971585701
7445373,2,1,1,4,T000,7,Q023,1,02/02/2017 15:30,Q010,1,02/02/2017 15:40,2,,,,,,,,,,,,,0.971585701
7445373,2,2,1,4,T000,8,Q010,1,02/02/2017 16:50,Q023,1,02/02/2017 17:00,2,,,,,,,,,,,,,0.971585701
7445375,1,1,1,2,T000,1,Q014,1,02/02/2017 07:00,Q001,1,02/02/2017 07:20,1,1,6,,,1,,Q006,1,02/02/2017 07:07,,,,0.996956659
7445375,1,2,1,2,T000,8,Q001,1,02/02/2017 15:45,Q014,1,02/02/2017 16:00,1,6,1,,,1,,Q006,1,02/02/2017 15:48,,,,0.996956659
7445376,1,1,2,3,T000,4,Q016,1,02/02/2017 08:50,Q016,1,02/02/2017 08:57,2,,,,,,,,,,,,,1.017699115
7445376,1,2,2,3,T000,8,Q016,1,02/02/2017 11:55,Q016,1,02/02/2017 12:00,2,,,,,,,,,,,,,1.017699115
7445376,2,1,2,3,T000,2,Q016,1,02/02/2017 14:00,Q001,1,02/02/2017 14:31,1,6,,,,1,,,,,,,,1.017699115
7445376,2,2,2,3,T000,8,Q001,1,02/02/2017 18:30,Q016,1,02/02/2017 19:00,1,6,,,,1,,,,,,,,1.017699115
7445378,1,1,2,2,T000,6,Q010,1,02/02/2017 07:30,Q014,1,02/02/2017 08:00,1,3,,,0,,,,,,,,,1.003273841
7445378,1,2,2,2,T000,8,Q014,1,02/02/2017 11:30,Q010,1,02/02/2017 12:00,1,3,,,0,,,,,,,,,1.003273841
7445381,1,1,2,4,T000,4,Q003,1,02/02/2017 10:00,Q001,1,02/02/2017 10:20,1,1,6,,,1,,Q001,1,02/02/2017 10:10,,,,0.986370158
7445381,1,2,2,4,T000,8,Q001,1,02/02/2017 11:30,Q003,1,02/02/2017 11:50,1,6,,,,1,,,,,,,,0.986370158
7445381,2,1,2,4,T000,4,Q003,1,02/02/2017 15:30,Q003,1,02/02/2017 15:45,2,,,,,,,,,,,,,0.986370158
7445381,2,2,2,4,T000,8,Q003,1,02/02/2017 16:45,Q003,1,02/02/2017 17:00,2,,,,,,,,,,,,,0.986370158
7445381,3,1,2,4,T000,9,Q003,1,02/02/2017 17:15,Q003,1,02/02/2017 17:25,2,,,,,,,,,,,,,0.986370158
7445381,3,2,2,4,T000,8,Q003,1,02/02/2017 19:20,Q003,1,02/02/2017 19:30,2,,,,,,,,,,,,,0.986370158
7445389,1,1,2,3,T000,7,Q009,1,02/02/2017 11:00,Q009,1,02/02/2017 11:30,2,,,,,,,,,,,,,1.005896635
7445389,1,2,2,3,T000,8,Q009,1,02/02/2017 11:35,Q009,1,02/02/2017 12:00,2,,,,,,,,,,,,,1.005896635
7445390,1,1,2,2,T000,1,Q007,1,02/02/2017 08:30,Q003,1,02/02/2017 09:10,1,6,,,,1,,,,,,,,0.980246547
7445390,1,2,2,2,T000,8,Q003,1,02/02/2017 18:00,Q007,1,02/02/2017 18:40,1,6,,,,1,,,,,,,,0.980246547
7445394,1,1,2,4,T000,4,Q006,1,02/02/2017 08:00,Q001,1,02/02/2017 08:08,2,,,,,,,,,,,,,0.979991833
7445394,1,2,2,4,T000,8,Q001,1,02/02/2017 10:00,Q006,1,02/02/2017 10:10,2,,,,,,,,,,,,,0.979991833
7445394,2,1,2,4,T000,7,Q006,1,02/02/2017 19:00,Q001,1,02/02/2017 19:30,1,6,,,,1,,,,,,,,0.979991833
7445394,2,2,2,4,T000,8,Q001,1,02/02/2017 23:00,Q006,1,02/02/2017 23:30,1,6,,,,1,,,,,,,,0.979991833
7445397,1,1,2,2,T000,1,Q011,1,02/02/2017 07:40,Q001,1,02/02/2017 08:05,1,6,,,,1,,,,,,,,1.003613007
7445397,1,2,2,2,T000,8,Q001,1,02/02/2017 14:45,Q011,1,02/02/2017 15:10,1,6,,,,1,,,,,,,,1.003613007
7445402,1,1,1,2,T000,1,Q017,1,02/02/2017 06:20,Q006,1,02/02/2017 06:40,1,3,,,0,,,,,,,,,0.97799511
7445402,1,2,1,2,T000,8,Q006,1,02/02/2017 16:00,Q017,1,02/02/2017 16:20,1,3,,,0,,,,,,,,,0.97799511
7445402,2,1,1,2,T000,1,Q017,1,02/02/2017 18:00,Q006,1,02/02/2017 18:15,1,16,,,,,,,,,,,,0.97799511
7445402,2,2,1,2,T000,8,Q006,1,02/02/2017 20:00,Q017,1,02/02/2017 20:15,1,16,,,,,,,,,,,,0.97799511
7445404,1,1,1,3,T000,5,Q008,1,02/02/2017 08:30,Q008,1,02/02/2017 08:40,1,3,,,1,,,,,,,,,1.013513514
7445404,1,2,1,3,T000,8,Q008,1,02/02/2017 10:45,Q008,1,02/02/2017 11:00,1,3,,,1,,,,,,,,,1.013513514
7445404,2,1,1,3,T000,4,Q008,1,02/02/2017 14:00,Q021,1,02/02/2017 14:10,2,,,,,,,,,,,,,1.013513514
7445404,2,2,1,3,T000,8,Q021,1,02/02/2017 19:30,Q008,1,02/02/2017 19:40,2,,,,,,,,,,,,,1.013513514
7445405,1,1,1,2,T000,5,Q017,1,02/02/2017 08:00,Q017,1,02/02/2017 08:10,1,3,,,2,,,,,,,,,0.774874289
7445405,1,2,1,2,T000,8,Q017,1,02/02/2017 08:50,Q017,1,02/02/2017 09:00,1,3,,,0,,,,,,,,,0.774874289
7445405,2,1,1,2,T000,9,Q017,1,02/02/2017 09:40,Q003,1,02/02/2017 10:10,1,3,,,0,,,,,,,,,0.774874289
7445405,2,2,1,2,T000,8,Q003,1,02/02/2017 15:20,Q017,1,02/02/2017 16:00,1,3,,,0,,,,,,,,,0.774874289
7445407,1,1,1,4,T000,4,Q003,1,02/02/2017 11:00,Q003,1,02/02/2017 11:06,2,,,,,,,,,,,,,0.975345435
7445407,1,2,1,4,T000,8,Q003,1,02/02/2017 11:55,Q003,1,02/02/2017 12:00,2,,,,,,,,,,,,,0.975345435
7445407,2,1,1,4,T000,7,Q003,1,02/02/2017 16:00,Q001,1,02/02/2017 16:18,1,3,,,0,,,,,,,,,0.975345435
7445407,2,2,1,4,T000,8,Q001,1,02/02/2017 18:45,Q003,1,02/02/2017 19:00,1,3,,,0,,,,,,,,,0.975345435
7445418,1,1,2,4,T000,4,Q014,1,02/02/2017 10:00,Q013,1,02/02/2017 10:10,1,6,,,,1,,,,,,,,0.996815728
7445418,1,2,2,4,T000,8,Q013,1,02/02/2017 11:50,Q014,1,02/02/2017 12:00,1,6,,,,1,,,,,,,,0.996815728
7445418,2,1,2,4,T000,9,Q014,1,02/02/2017 15:00,Q005,1,02/02/2017 15:10,1,6,,,,1,,,,,,,,0.996815728
7445418,2,2,2,4,T000,8,Q005,1,02/02/2017 16:20,Q014,1,02/02/2017 16:30,1,6,,,,1,,,,,,,,0.996815728
7445423,1,1,2,1,T000,3,Q017,1,02/02/2017 07:45,Q017,1,02/02/2017 08:00,1,4,,,,,,,,,,,,0.776699029
7445423,1,2,2,1,T000,8,Q017,1,02/02/2017 12:50,Q017,1,02/02/2017 13:00,1,4,,,,,,,,,,,,0.776699029
7445424,1,1,2,2,T000,1,Q016,1,02/02/2017 05:30,Q001,1,02/02/2017 05:45,1,3,,,1,,,,,,,,,1.548039711
7445424,1,2,2,2,T000,8,Q001,1,02/02/2017 09:10,Q016,1,02/02/2017 09:30,1,3,,,1,,,,,,,,,1.548039711
7445424,2,1,2,2,T000,9,Q016,1,02/02/2017 12:40,Q018,1,02/02/2017 12:50,1,3,,,1,,,,,,,,,1.548039711
7445424,2,2,2,2,T000,8,Q018,1,02/02/2017 15:20,Q016,1,02/02/2017 15:30,1,3,,,1,,,,,,,,,1.548039711
7445425,1,1,1,2,T000,1,Q006,1,02/02/2017 08:45,Q001,1,02/02/2017 09:00,1,19,,,,,,,,,,,,0.98880597
7445425,1,2,1,2,T000,8,Q001,1,02/02/2017 11:45,Q006,1,02/02/2017 12:00,1,19,,,,,,,,,,,,0.98880597
7445425,2,1,1,2,T000,7,Q006,1,02/02/2017 15:00,Q002,1,02/02/2017 15:20,1,4,,,,,,,,,,,,0.98880597
7445425,2,2,1,2,T000,8,Q002,1,02/02/2017 23:05,Q006,1,02/02/2017 23:50,1,4,,,,,,,,,,,,0.98880597
7445426,1,1,2,4,T000,9,Q012,1,02/02/2017 16:00,Q012,1,02/02/2017 16:15,2,,,,,,,,,,,,,0.980531476
7445426,1,2,2,4,T000,8,Q012,1,02/02/2017 22:15,Q012,1,02/02/2017 22:30,2,,,,,,,,,,,,,0.980531476
7445427,1,1,2,4,T000,4,Q011,1,02/02/2017 10:00,Q012,1,02/02/2017 10:07,2,,,,,,,,,,,,,1.008282319
7445427,1,2,2,4,T000,4,Q012,1,02/02/2017 10:30,Q011,1,02/02/2017 10:35,1,3,,,0,,,,,,,,,1.008282319
7445427,1,3,2,4,T000,4,Q011,1,02/02/2017 11:00,Q011,1,02/02/2017 11:15,1,3,,,0,,,,,,,,,1.008282319
7445427,1,4,2,4,T000,8,Q011,1,02/02/2017 12:40,Q011,1,02/02/2017 13:00,1,3,,,0,,,,,,,,,1.008282319
7445427,2,1,2,4,T000,7,Q011,1,02/02/2017 15:30,Q006,1,02/02/2017 16:00,1,3,,,0,,,,,,,,,1.008282319
7445427,2,2,2,4,T000,9,Q006,1,02/02/2017 18:00,Q006,1,02/02/2017 18:20,1,3,,,0,,,,,,,,,1.008282319
7445427,2,3,2,4,T000,7,Q006,1,02/02/2017 20:00,Q006,1,02/02/2017 20:15,1,3,,,1,,,,,,,,,1.008282319
7445427,2,4,2,4,T000,8,Q006,1,02/02/2017 23:00,Q011,1,02/02/2017 23:30,1,3,,,1,,,,,,,,,1.008282319
7445429,1,1,1,4,T000,4,Q017,1,02/02/2017 09:30,Q001,1,02/02/2017 10:15,2,,,,,,,,,,,,,0.972304066
7445429,1,2,1,4,T000,8,Q001,1,02/02/2017 12:15,Q017,1,02/02/2017 13:00,2,,,,,,,,,,,,,0.972304066
7445429,2,1,1,4,T000,4,Q017,1,02/02/2017 15:00,Q001,1,02/02/2017 15:30,2,,,,,,,,,,,,,0.972304066
7445429,2,2,1,4,T000,8,Q001,1,02/02/2017 17:30,Q017,1,02/02/2017 18:00,2,,,,,,,,,,,,,0.972304066
7445431,1,1,1,3,T000,4,Q014,1,02/02/2017 12:00,Q015,1,02/02/2017 12:10,1,3,,,0,,,,,,,,,1.022222222
7445431,1,2,1,3,T000,8,Q015,1,02/02/2017 12:50,Q014,1,02/02/2017 13:00,1,3,,,0,,,,,,,,,1.022222222
7445432,1,1,1,2,T000,1,Q010,1,02/02/2017 08:30,Q001,1,02/02/2017 08:50,1,3,,,0,,,,,,,,,0.992211672
7445432,1,2,1,2,T000,8,Q001,1,02/02/2017 12:40,Q010,1,02/02/2017 13:00,1,3,,,0,,,,,,,,,0.992211672
7445432,2,1,1,2,T000,1,Q010,1,02/02/2017 14:00,Q001,1,02/02/2017 14:20,1,3,,,0,,,,,,,,,0.992211672
7445432,2,2,1,2,T000,8,Q001,1,02/02/2017 21:50,Q010,1,02/02/2017 22:00,1,3,,,0,,,,,,,,,0.992211672
7445433,1,1,2,3,T000,1,Q007,1,02/02/2017 08:30,Q017,1,02/02/2017 08:40,1,3,,,0,,,,,,,,,0.980881131
7445433,1,2,2,3,T000,8,Q017,1,02/02/2017 17:15,Q007,1,02/02/2017 17:40,1,3,,,0,,,,,,,,,0.980881131
7445435,1,1,1,2,T000,1,Q005,1,02/02/2017 07:15,Q005,1,02/02/2017 07:20,1,16,,,,,,,,,,,,1.003199862
7445435,1,2,1,2,T000,8,Q005,1,02/02/2017 20:15,Q005,1,02/02/2017 20:30,1,16,,,,,,,,,,,,1.003199862
7445444,1,1,2,4,T000,4,Q023,1,02/02/2017 09:00,Q023,1,02/02/2017 09:20,2,,,,,,,,,,,,,0.991778677
7445444,1,2,2,4,T000,8,Q023,1,02/02/2017 10:10,Q023,1,02/02/2017 10:30,2,,,,,,,,,,,,,0.991778677
7445445,1,1,2,4,T000,4,Q020,1,02/02/2017 09:30,Q018,1,02/02/2017 09:40,2,,,,,,,,,,,,,1.01488498
7445445,1,2,2,4,T000,8,Q018,1,02/02/2017 10:45,Q020,1,02/02/2017 11:00,2,,,,,,,,,,,,,1.01488498
7445447,1,1,1,3,T000,1,Q001,1,02/02/2017 12:10,Q007,1,02/02/2017 12:30,2,,,,,,,,,,,,,0.994449584
7445447,1,2,1,3,T000,8,Q007,1,02/02/2017 19:10,Q001,1,02/02/2017 19:30,2,,,,,,,,,,,,,0.994449584
7445449,1,1,2,3,T000,7,Q020,1,02/02/2017 15:30,Q007,1,02/02/2017 15:40,2,,,,,,,,,,,,,1.003344482
7445449,1,2,2,3,T000,8,Q007,1,02/02/2017 17:20,Q020,1,02/02/2017 17:30,2,,,,,,,,,,,,,1.003344482
7445452,1,1,2,3,T000,4,Q014,1,02/02/2017 15:30,Q001,1,02/02/2017 15:50,1,4,19,,,,,Q014,1,02/02/2017 15:40,,,,0.9936407
7445452,1,2,2,3,T000,8,Q001,1,02/02/2017 18:40,Q014,1,02/02/2017 19:00,1,19,4,,,,,Q014,1,02/02/2017 18:50,,,,0.9936407
7445456,1,1,1,4,T000,4,Q017,1,02/02/2017 09:00,Q017,1,02/02/2017 09:10,1,3,,,0,,,,,,,,,0.767888307
7445456,1,2,1,4,T000,8,Q017,1,02/02/2017 11:20,Q017,1,02/02/2017 11:30,1,3,,,0,,,,,,,,,0.767888307
7445458,1,1,1,4,T000,4,Q020,1,02/02/2017 10:00,Q020,1,02/02/2017 10:10,2,,,,,,,,,,,,,0.953245574
7445458,1,2,1,4,T000,8,Q020,1,02/02/2017 10:25,Q020,1,02/02/2017 10:30,2,,,,,,,,,,,,,0.953245574
7445460,1,1,1,2,T000,1,Q014,1,02/02/2017 13:00,Q001,1,02/02/2017 13:20,1,6,,,,1,,,,,,,,0.996956659
7445460,1,2,1,2,T000,8,Q001,1,02/02/2017 20:30,Q014,1,02/02/2017 21:00,1,6,,,,1,,,,,,,,0.996956659
7445469,1,1,2,3,T000,9,Q007,1,02/02/2017 15:00,Q017,1,02/02/2017 15:15,1,6,,,,1,,,,,,,,1.034126163
7445469,1,2,2,3,T000,8,Q017,1,02/02/2017 16:45,Q007,1,02/02/2017 17:00,1,6,,,,1,,,,,,,,1.034126163
7445471,1,1,2,4,T000,4,Q006,1,02/02/2017 08:30,Q005,1,02/02/2017 08:50,2,,,,,,,,,,,,,0.980544747
7445471,1,2,2,4,T000,8,Q005,1,02/02/2017 11:40,Q006,1,02/02/2017 12:00,2,,,,,,,,,,,,,0.980544747
7445480,1,1,1,4,T000,4,Q022,1,02/02/2017 16:00,Q001,1,02/02/2017 16:40,1,6,,,,2,,,,,,,,0.998263889
7445480,1,2,1,4,T000,8,Q001,1,02/02/2017 19:15,Q022,1,02/02/2017 20:00,1,6,,,,2,,,,,,,,0.998263889
7445485,1,1,1,3,T000,1,Q008,1,02/02/2017 08:00,Q001,1,02/02/2017 08:15,1,3,,,1,,,,,,,,,1.013513514
7445485,1,2,1,3,T000,8,Q001,1,02/02/2017 18:45,Q008,1,02/02/2017 19:00,1,3,,,1,,,,,,,,,1.013513514
7445489,1,1,1,4,T000,4,Q011,1,02/02/2017 11:00,Q001,1,02/02/2017 11:15,1,6,,,,1,,,,,,,,0.986436498
7445489,1,2,1,4,T000,8,Q001,1,02/02/2017 11:45,Q011,1,02/02/2017 12:00,1,6,,,,1,,,,,,,,0.986436498
7445489,2,1,1,4,T000,4,Q011,1,02/02/2017 16:00,Q011,1,02/02/2017 16:10,2,,,,,,,,,,,,,0.986436498
7445489,2,2,1,4,T000,8,Q011,1,02/02/2017 16:20,Q011,1,02/02/2017 16:30,2,,,,,,,,,,,,,0.986436498
7445489,3,1,1,4,T000,7,Q011,1,02/02/2017 22:00,Q001,1,02/02/2017 22:10,1,3,,,3,,,,,,,,,0.986436498
7445489,3,2,1,4,T000,8,Q001,1,02/02/2017 23:50,Q011,1,02/03/2017 00:00,1,3,,,3,,,,,,,,,0.986436498
7445492,1,1,2,3,T000,1,Q009,1,02/02/2017 07:15,Q023,1,02/02/2017 07:50,1,6,,,,1,,,,,,,,0.994644223
7445492,1,2,2,3,T000,4,Q023,1,02/02/2017 16:00,Q009,1,02/02/2017 16:30,1,6,,,,1,,,,,,,,0.994644223
7445492,1,3,2,3,T000,8,Q009,1,02/02/2017 18:15,Q009,1,02/02/2017 18:30,1,6,,,,1,,,,,,,,0.994644223
7445497,1,1,2,2,T000,6,Q021,1,02/02/2017 15:00,Q018,1,02/02/2017 15:20,1,3,,,0,,,,,,,,,0.902151284
7445497,1,2,2,2,T000,8,Q018,1,02/02/2017 18:40,Q021,1,02/02/2017 19:00,1,3,,,0,,,,,,,,,0.902151284
7445498,1,1,2,2,T000,1,Q023,1,02/02/2017 08:30,Q009,1,02/02/2017 09:00,1,3,,,0,,,,,,,,,1.003273841
7445498,1,2,2,2,T000,8,Q009,1,02/02/2017 18:30,Q023,1,02/02/2017 19:00,1,3,,,0,,,,,,,,,1.003273841
7445502,1,1,1,4,T000,6,Q022,1,02/02/2017 10:00,Q003,1,02/02/2017 10:15,1,3,,,0,,,,,,,,,0.998263889
7445502,1,2,1,4,T000,8,Q003,1,02/02/2017 12:45,Q022,1,02/02/2017 13:00,1,3,,,0,,,,,,,,,0.998263889
7445503,1,1,1,2,T000,9,Q021,1,02/02/2017 18:00,Q022,1,02/02/2017 18:20,1,3,,,2,,,,,,,,,0.977917981
7445503,1,2,1,2,T000,8,Q022,1,02/02/2017 19:40,Q021,1,02/02/2017 20:00,1,3,,,2,,,,,,,,,0.977917981
7445508,1,1,2,2,T000,3,Q008,1,02/02/2017 14:30,Q001,1,02/02/2017 14:55,1,6,,,,1,,,,,,,,0.98068799
7445508,1,2,2,2,T000,8,Q001,1,02/02/2017 18:35,Q008,1,02/02/2017 19:00,1,6,,,,1,,,,,,,,0.98068799
7445508,2,1,2,2,T000,7,Q008,1,02/02/2017 22:00,Q001,1,02/02/2017 22:30,1,4,,,,,,,,,,,,0.98068799
7445508,2,2,2,2,T000,11,Q001,1,02/02/2017 01:30,Q008,1,02/02/2017 02:00,1,4,,,,,,,,,,,,0.98068799
7445510,1,1,2,4,T000,4,Q013,1,02/02/2017 08:30,Q004,1,02/02/2017 08:50,2,,,,,,,,,,,,,0.982220564
7445510,1,2,2,4,T000,8,Q004,1,02/02/2017 09:40,Q013,1,02/02/2017 10:00,2,,,,,,,,,,,,,0.982220564
7445514,1,3,2,2,T000,8,Q012,1,02/02/2017 19:00,Q023,1,02/02/2017 19:30,1,3,,,0,,,,,,,,,1.003273841
7445524,1,1,1,4,T000,7,Q002,1,02/02/2017 10:30,Q011,1,02/02/2017 11:10,2,,,,,,,,,,,,,0.991831972
7445524,1,2,1,4,T000,8,Q011,1,02/02/2017 12:25,Q002,1,02/02/2017 13:00,2,,,,,,,,,,,,,0.991831972
7445525,1,1,2,4,T000,4,Q023,1,02/02/2017 08:30,Q009,1,02/02/2017 08:50,1,6,,,,1,,,,,,,,0.991778677
7445525,1,2,2,4,T000,8,Q009,1,02/02/2017 12:40,Q023,1,02/02/2017 13:00,1,6,,,,1,,,,,,,,0.991778677
7445528,1,1,1,3,T000,1,Q017,1,02/02/2017 07:30,Q017,1,02/02/2017 07:35,1,3,,,0,,,,,,,,,0.789473684
7445528,1,2,1,3,T000,8,Q017,1,02/02/2017 19:25,Q017,1,02/02/2017 19:30,1,3,,,0,,,,,,,,,0.789473684
7445529,1,1,2,2,T000,4,Q007,1,02/02/2017 16:00,Q001,1,02/02/2017 16:30,1,6,,,,1,,,,,,,,0.958741786
7445529,1,2,2,2,T000,8,Q001,1,02/02/2017 18:00,Q007,1,02/02/2017 18:30,2,,,,,,,,,,,,,0.958741786
7445530,1,1,2,1,T000,9,Q001,1,02/02/2017 18:30,Q001,1,02/02/2017 18:45,2,,,,,,,,,,,,,1.020408163
7445530,1,2,2,1,T000,8,Q001,1,02/02/2017 19:30,Q001,1,02/02/2017 20:00,2,,,,,,,,,,,,,1.020408163
7445531,1,1,2,2,T000,3,Q021,1,02/02/2017 10:00,Q001,1,02/02/2017 10:30,1,16,,,,,,,,,,,,0.902151284
7445531,1,2,2,2,T000,8,Q001,1,02/02/2017 13:30,Q021,1,02/02/2017 14:00,1,16,,,,,,,,,,,,0.902151284
7445531,2,1,2,2,T000,7,Q021,1,02/02/2017 21:00,Q001,1,02/02/2017 21:50,1,6,,,,1,,,,,,,,0.902151284
7445531,2,2,2,2,T000,11,Q001,1,02/03/2017 00:00,Q021,1,02/02/2017 00:30,1,6,,,,1,,,,,,,,0.902151284
7445534,1,1,2,3,T000,1,Q006,1,02/02/2017 07:30,Q007,1,02/02/2017 07:50,1,4,,,,,,,,,,,,1.013049451
7445534,1,2,2,3,T000,8,Q007,1,02/02/2017 17:30,Q006,1,02/02/2017 18:00,1,4,,,,,,,,,,,,1.013049451
7445536,1,1,2,4,T000,4,Q009,1,02/02/2017 10:00,Q009,1,02/02/2017 10:10,2,,,,,,,,,,,,,1.008018328
7445536,1,2,2,4,T000,8,Q009,1,02/02/2017 11:20,Q009,1,02/02/2017 11:30,2,,,,,,,,,,,,,1.008018328
7445538,1,1,1,4,T000,4,Q007,1,02/02/2017 08:30,Q007,1,02/02/2017 08:36,2,,,,,,,,,,,,,0.972304066
7445538,1,2,1,4,T000,8,Q007,1,02/02/2017 09:50,Q007,1,02/02/2017 10:00,2,,,,,,,,,,,,,0.972304066
7445539,1,1,2,3,T000,7,Q016,1,02/02/2017 15:30,Q015,1,02/02/2017 15:50,1,3,,,0,,,,,,,,,1.017699115
7445539,1,2,2,3,T000,8,Q015,1,02/02/2017 18:40,Q016,1,02/02/2017 19:00,1,3,,,0,,,,,,,,,1.017699115
7445541,1,1,2,4,T000,9,Q005,1,02/02/2017 08:00,Q005,1,02/02/2017 08:20,2,,,,,,,,,,,,,0.991501416
7445541,1,2,2,4,T000,8,Q005,1,02/02/2017 18:40,Q005,1,02/02/2017 19:00,2,,,,,,,,,,,,,0.991501416
7445542,1,1,1,4,T000,4,Q015,1,02/02/2017 10:00,Q015,1,02/02/2017 10:06,2,,,,,,,,,,,,,0.961748634
7445542,1,2,1,4,T000,8,Q015,1,02/02/2017 11:10,Q015,1,02/02/2017 11:15,2,,,,,,,,,,,,,0.961748634
7445546,1,1,1,3,T000,1,Q005,1,02/02/2017 13:00,Q019,1,02/02/2017 13:30,1,3,,,0,,,,,,,,,0.998629332
7445546,1,2,1,3,T000,8,Q019,1,02/02/2017 22:15,Q005,1,02/02/2017 22:45,1,3,,,0,,,,,,,,,0.998629332
7445548,1,1,1,2,T000,7,Q022,1,02/02/2017 10:30,Q001,1,02/02/2017 10:40,1,6,,,,1,,,,,,,,1.009791922
7445548,1,2,1,2,T000,8,Q001,1,02/02/2017 11:10,Q022,1,02/02/2017 12:00,2,,,,,,,,,,,,,1.009791922
7445548,2,1,1,2,T000,7,Q022,1,02/02/2017 16:00,Q021,1,02/02/2017 16:10,2,,,,,,,,,,,,,1.009791922
7445548,2,2,1,2,T000,8,Q021,1,02/02/2017 19:15,Q022,1,02/02/2017 19:30,2,,,,,,,,,,,,,1.009791922
7445549,1,1,1,2,T000,5,Q009,1,02/02/2017 08:50,Q002,1,02/02/2017 09:00,1,3,,,2,,,,,,,,,1.000964785
7445549,1,2,1,2,T000,1,Q002,1,02/02/2017 09:05,Q009,1,02/02/2017 09:15,1,3,,,0,,,,,,,,,1.000964785
7445549,1,3,1,2,T000,5,Q009,1,02/02/2017 17:30,Q009,1,02/02/2017 17:40,1,16,,,,,,,,,,,,1.000964785
7445549,1,4,1,2,T000,8,Q009,1,02/02/2017 17:45,Q009,1,02/02/2017 18:00,1,16,,,,,,,,,,,,1.000964785
7445550,1,1,2,3,T000,4,Q010,1,02/02/2017 08:00,Q009,1,02/02/2017 08:20,1,3,,,0,,,,,,,,,1.0091209
7445550,1,2,2,3,T000,8,Q009,1,02/02/2017 11:10,Q010,1,02/02/2017 11:30,1,3,,,0,,,,,,,,,1.0091209
7445550,2,1,2,3,T000,4,Q010,1,02/02/2017 16:30,Q001,1,02/02/2017 17:00,1,6,,,,2,,,,,,,,1.0091209
7445550,2,2,2,3,T000,8,Q001,1,02/02/2017 18:30,Q010,1,02/02/2017 19:00,1,6,,,,2,,,,,,,,1.0091209
7445551,1,1,1,4,T000,4,Q008,1,02/02/2017 10:30,Q008,1,02/02/2017 10:45,2,,,,,,,,,,,,,0.974313552
7445551,1,2,1,4,T000,8,Q008,1,02/02/2017 11:45,Q008,1,02/02/2017 12:00,2,,,,,,,,,,,,,0.974313552
7445553,1,1,2,3,T000,4,Q018,1,02/02/2017 09:00,Q008,1,02/02/2017 09:15,2,,,,,,,,,,,,,0.980881131
